,elo1_pre,elo2_pre,elo_prob1,elo_prob2,rating1_pr,rating2_pr,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,score1,score2,result
320,0.6747296050976779,0.7035423452768731,0.522327,0.477673,0.6790524650446833,0.6486215119441073,0.34059981243564774,0.5362159036663013,0.27939925569289964,0.5538622475883247,0.504842,0.495158,2.0,4.0,1
321,0.3720969229479333,0.19230456026058554,0.597864,0.402136,0.36494633770898405,0.17683972723089147,0.33250044267810414,0.20846752233868746,0.397637029069966,0.3941530444492695,0.609663,0.390337,1.0,6.0,1
322,0.5360526536429945,0.8345684039087943,0.428907,0.571093,0.4921965194338738,0.8155043300004178,0.5191335313907962,0.7217530743009286,0.4712491929175022,0.6971967182604919,0.391278,0.608722,3.0,2.0,0
323,0.46059361113440056,0.9919381107491856,0.351505,0.648495,0.41142515072476155,0.9997489854829931,0.3965641620923264,0.5373051037765662,0.3823450755679153,0.4951140699153199,0.329089,0.670911,0.0,6.0,1
324,0.7227299404712003,0.3296824104234521,0.664582,0.335418,0.7345106255612097,0.3344350081579711,0.6356726411815243,0.33999852083935656,0.5347146697814149,0.44928758646359995,0.685244,0.314756,2.0,5.0,1
325,0.2911880607026077,0.38179967426710104,0.504385,0.495615,0.3270620430153503,0.3706229343597035,0.4172880555610208,0.5391675014959694,0.36564940252984435,0.6774217562579484,0.47399,0.52601,10.0,6.0,0
326,0.6692797853609462,0.7088355048859935,0.518589,0.481411,0.6754179672467608,0.6521775509350286,0.4215246489726589,0.2942756483093867,0.378992611081628,0.29406076491206296,0.565772,0.434228,3.0,2.0,0
327,0.2738324809256307,0.8151872964169377,0.350014,0.649986,0.2667293795698468,0.7829142785424419,0.4629396449393697,0.6526998043473877,0.558316969518733,0.5822096684140327,0.366848,0.633152,0.0,7.0,1
328,0.38396076129789525,0.18078175895765425,0.605669,0.394331,0.3742249967930899,0.16771953311299803,0.32527331274060384,0.18331842966927334,0.37811700467628806,0.36583951115109026,0.617161,0.382839,3.0,6.0,1
329,0.5686258069925384,0.4203175895765465,0.585182,0.414818,0.5299952965322614,0.46312178387650016,0.28633731415717384,0.45533271029294115,0.17511961483315575,0.5126014299450975,0.508916,0.491084,5.0,4.0,0
330,0.297350549174143,0.37581433224755695,0.508628,0.491372,0.3318510283490832,0.36597916579508766,0.3999613066545997,0.3731283575265747,0.34897955613170256,0.49914901206613105,0.512016,0.487984,2.0,3.0,1
331,0.33248092563092124,0.527442996742671,0.467123,0.532877,0.33480138538504356,0.48843241434129614,0.41998347335077824,0.2942756483093867,0.46805357611485693,0.5281220726449332,0.481454,0.518546,2.0,4.0,1
332,0.682023979206842,0.8407166123778497,0.476375,0.523625,0.6109804592294866,0.8203154415763709,0.37484014401794336,0.40477231011275255,0.3352789402079961,0.3458326871180868,0.471158,0.528842,8.0,7.0,0
333,0.5485033956569126,0.9796009771986971,0.383606,0.616394,0.5755334160003424,0.9885788394762163,0.4947567237885376,0.41450787653042714,0.5286858989045339,0.3615760414404913,0.432227,0.567773,2.0,11.0,1
334,0.26083675693803987,0.5617263843648203,0.430829,0.569171,0.1848035233249241,0.570012132368322,0.4482164991048065,0.50895228362233,0.5675529092043645,0.5341164428177052,0.419677,0.580323,10.0,3.0,0
335,0.347111595539532,0.4482491856677523,0.500107,0.499893,0.304271603882499,0.4070618750784419,0.3423016638138523,0.7749692401820713,0.3885290562195964,0.8790502186792395,0.420972,0.579028,6.0,12.0,1
336,0.36232916911209895,0.6739006514657983,0.426117,0.573883,0.3538290503271046,0.6805840271095672,0.5937461060722321,0.2940705828565283,0.6933036521368212,0.5660986693135643,0.453809,0.546191,4.0,1.0,0
337,0.4930829211033785,0.5570032573289903,0.511776,0.488224,0.5120366015307647,0.5245785047901932,0.41606823145178756,0.7450767482670291,0.4410108713491753,0.7745548869381805,0.478264,0.521736,1.0,4.0,1
338,0.5483357088957825,0.3911237785016286,0.588431,0.411569,0.5793817077863768,0.38141655859097123,0.6672732996242154,0.32404711798995534,0.6304332793750952,0.44603663264989607,0.640005,0.359995,7.0,6.0,0
339,0.28636706632011383,0.2890472312703585,0.535462,0.464538,0.27160388249882395,0.27929548592226916,0.5428545195794886,0.25168254523206035,0.7134950858569155,0.3909240361053382,0.598655,0.401345,4.0,0.0,0
340,0.8155026410664878,0.42976384364820847,0.661437,0.338563,0.7799632274340446,0.470526712128184,0.49985571972901555,0.22417688071914105,0.3301369395098437,0.25478535314370787,0.658671,0.341329,12.0,4.0,0
341,0.30770520667393353,0.7055781758957655,0.397107,0.602893,0.3406165818617182,0.7224616156967738,0.4785415887881115,0.4135363369259009,0.4335578862478141,0.35986615589813575,0.428655,0.571345,3.0,9.0,1
342,0.17590341242558918,0.6875814332247555,0.360541,0.639459,0.16214136058494058,0.6156131029577873,0.3576773499649137,0.41286399117882383,0.49326016340765017,0.4798287788082757,0.394503,0.605497,3.0,4.0,1
343,0.746038400268299,0.720724755700326,0.54065,0.45935,0.7750887245050665,0.6597916579508841,0.5304234625953399,0.3008007637847687,0.38687331866491265,0.280981109835913,0.601116,0.398884,10.0,4.0,0
344,0.5997317011821915,0.2635586319218233,0.647565,0.352435,0.6206439474921966,0.2512236957704052,0.7409480525442513,0.3525881949533729,0.6927321335887116,0.6471532925959241,0.669042,0.330958,7.0,5.0,0
345,0.5018445543724325,0.49983713355048875,0.534932,0.465068,0.4306666096549364,0.5284692298037901,0.3964920219568341,0.38663914531408644,0.4280114903554162,0.46666390086541143,0.504431,0.495569,0.0,1.0,1
346,0.6736396411503315,0.8489006514657984,0.470621,0.529379,0.6039252576217554,0.8272183407940418,0.51466740118441,0.7406493515225271,0.5102102705048941,0.7101166289276962,0.429463,0.570537,3.0,1.0,0
347,0.5565942818814454,0.9717426710097717,0.388875,0.611125,0.5818617180484889,0.9824289838095634,0.5504325129032471,0.6857523212736918,0.5897188312029131,0.655243648996557,0.393735,0.606265,4.0,8.0,1
348,0.338433805651044,0.4567182410423448,0.494133,0.505867,0.297601231453372,0.4135882525206037,0.19869360772817607,0.25129258469875565,0.223638706968444,0.30933884425695585,0.493058,0.506942,4.0,1.0,0
349,0.18105978033034317,0.6825732899022798,0.363802,0.636198,0.16650275794244682,0.6113876919215157,0.38864842177058123,0.48610597513665427,0.5297434581537618,0.5504914079220818,0.390796,0.609204,5.0,7.0,1
350,0.5006288253542387,0.5496742671009774,0.516953,0.483047,0.5175524864240824,0.5191816926745594,0.4121136403879828,0.6468369494328765,0.43284815352021266,0.6740120661310834,0.49922,0.50078,4.0,6.0,1
351,0.5395740756267295,0.39963355048859894,0.582581,0.417419,0.5727968529524948,0.3879011002802987,0.3547294417009333,0.25544095795822047,0.2614397435331343,0.37235103446136664,0.588408,0.411592,5.0,1.0,0
352,0.8336966546491151,0.41209283387622087,0.672539,0.327461,0.7915081027921497,0.4592310588629042,0.5674379102970207,0.7161524342277773,0.3991473876353711,0.7910395793914203,0.58371,0.41629,1.0,6.0,1
353,0.37100695900058694,0.6655130293159605,0.431936,0.568064,0.35921665882755355,0.6753545580052707,0.2642099671434474,0.6137945176927785,0.27726314263553364,0.661799373429697,0.370609,0.629391,7.0,11.0,1
354,0.3203236354489817,0.6933224755700327,0.405448,0.594552,0.35156283405310634,0.7117098272183404,0.5054760921032785,0.37925342728244577,0.45129562255115546,0.3260383386581469,0.445099,0.554901,3.0,11.0,1
355,0.5937368994717872,0.2693811074918562,0.643819,0.356181,0.6161542737418226,0.2556164498180141,0.5313219351919257,0.24229996033160114,0.44031263564192946,0.5232260228294923,0.647794,0.352206,8.0,5.0,0
356,0.5270814119225289,0.47536644951140083,0.552105,0.447895,0.4469149527515283,0.5125716437267288,0.4245479764691996,0.5762910719208247,0.45069544476389867,0.6732404851267099,0.480949,0.519051,4.0,17.0,1
357,0.29810513959922824,0.27760586319218183,0.54349,0.45651,0.28019840082096964,0.2708864996025604,0.24804729769610648,0.3430745026322336,0.3501692478032777,0.49449750302428735,0.523754,0.476246,4.0,8.0,1
358,0.27483860149241196,0.5481270358306186,0.440278,0.559722,0.19395390601616327,0.561059281261766,0.3800342337733883,0.5992147001674142,0.470678182571017,0.6349320698532833,0.391441,0.608559,2.0,10.0,1
359,0.3412425588999753,0.5189332247556998,0.473126,0.526874,0.34202762218326405,0.48132033635945265,0.5573153376486251,0.5534615720788261,0.6270783155365568,0.5823328887372436,0.503732,0.496268,2.0,5.0,1
360,0.732204242475057,0.7341612377850163,0.531212,0.468788,0.765168683456621,0.6694975526084591,0.5120834726949589,0.5076815501603545,0.36944925106909793,0.49217818480722103,0.553437,0.446563,10.0,3.0,0
361,0.6809759369497781,0.8417345276872958,0.475652,0.524348,0.609740454098431,0.8215286784085676,0.6451787435811674,0.6161275574351355,0.6616343597617618,0.5695520177424858,0.489076,0.510924,4.0,6.0,1
362,0.5485033956569126,0.9796009771986971,0.383605,0.616395,0.5764313507504173,0.9877002886666943,0.5374046602527529,0.3989296255706536,0.5712269570136406,0.3383355563137814,0.446431,0.553569,5.0,4.0,0
363,0.2815041502473384,0.5416938110749187,0.444772,0.555228,0.19874289134989523,0.5563736769443167,0.3327168630845812,0.39188008041255157,0.42277368115430086,0.4102058066317193,0.42688,0.57312,3.0,5.0,1
364,0.32958832900142493,0.4652687296416939,0.488071,0.511929,0.29174327617907375,0.4193197506589123,0.5494881329477115,0.3653694876053063,0.6305232560561388,0.421948571605819,0.542596,0.457404,13.0,10.0,0
365,0.5066655487549254,0.5438110749185667,0.521082,0.478918,0.5222559541625691,0.5146215956156132,0.44837061666699457,0.5222411973133064,0.4610759211571001,0.53872289773256,0.52785,0.47215,6.0,7.0,1
366,0.5568458120231405,0.38285830618892513,0.59408,0.40592,0.5845555222987128,0.37635443249801204,0.316400076075052,0.4871481110446238,0.20843264787209317,0.632472316138838,0.541644,0.458356,2.0,8.0,1
367,0.3165926050138341,0.2596498371335505,0.556038,0.443962,0.2944370804292987,0.2569551939087138,0.327447354096576,0.29516314469552835,0.4332765424960698,0.4521705077700921,0.560213,0.439787,2.0,10.0,1
368,0.8303848411167937,0.4153094462540718,0.670531,0.329469,0.7888142985419246,0.46186671129146917,0.5883847823663276,0.3605622155137059,0.4262685254071653,0.4070016129532554,0.657993,0.342007,4.0,3.0,0
369,0.37578603169279834,0.660871335504886,0.435164,0.564836,0.3627656390302309,0.6718403547671837,0.4488362484506267,0.5349418084755905,0.49873191197947864,0.5807218741276094,0.425891,0.574109,3.0,4.0,1
370,0.5887901400184459,0.27418566775244274,0.640694,0.359306,0.6124770171462776,0.25921432456176974,0.4382480440185992,0.15230984381408305,0.32626877534239046,0.42178494990539406,0.648536,0.351464,5.0,3.0,0
371,0.740378972080154,0.7262214983713353,0.53678,0.46322,0.77153974430239,0.663305861188972,0.5445268590840826,0.5957655664849092,0.40219967991628836,0.5951580384006948,0.545534,0.454466,2.0,4.0,1
372,0.5220508090886224,0.48025244299674213,0.548693,0.451307,0.44293838457262624,0.5164623687403248,0.4505676117024416,0.32436984394855223,0.4809356075217173,0.40148810446974165,0.53811,0.46189,3.0,2.0,0
373,0.3082921103378887,0.7050081433224753,0.397487,0.602513,0.3428400393380939,0.7202443207965522,0.5087781428505849,0.4466527266981773,0.454136886190329,0.39307050466825894,0.424331,0.575669,6.0,3.0,0
374,0.16169195941980358,0.7013843648208471,0.351574,0.648426,0.15281994270321114,0.6247332970756806,0.43450003607006793,0.5326323008343811,0.5892072971088327,0.5954038586804802,0.390536,0.609464,8.0,2.0,0
375,0.33290014253374733,0.527035830618892,0.467408,0.532592,0.33531449095651444,0.48793038530728317,0.4065162216931947,0.6838731149106116,0.45812385290145635,0.7273705760104222,0.445214,0.554786,4.0,2.0,0
376,0.3004946759453344,0.5232084690553748,0.457703,0.542297,0.2105015606961132,0.5448688449148643,0.452000577121084,0.742911794961441,0.5494116108241948,0.7968004590713111,0.390137,0.609863,2.0,14.0,1
377,0.5497610463653899,0.5339169381107489,0.539308,0.460692,0.5806644717150559,0.49173743881521137,0.6439687567631378,0.2171912084070113,0.6006468323626126,0.22141040354849711,0.639123,0.360877,4.0,2.0,0
378,0.7477991112601666,0.49853420195439685,0.617634,0.382366,0.7770983879933293,0.5179266200895284,0.6711360759701209,0.58432896532713,0.5548728621165682,0.6828212723719719,0.604862,0.395138,3.0,4.0,1
379,0.5966294961012826,0.3054967426710098,0.632952,0.367048,0.617522555265746,0.3428439944776799,0.4317291990477502,0.7380910759548991,0.30833425670513726,0.7719780390210614,0.553623,0.446377,5.0,6.0,1
380,0.5443112266286574,0.5392508143322471,0.535571,0.464429,0.5776285970838503,0.494707777266452,0.6956506056492284,0.31117505866216666,0.6766288070341769,0.3233056236235615,0.632829,0.367171,2.0,1.0,0
381,0.33906263100528267,0.37683224755700323,0.522566,0.477434,0.3401889938854925,0.37158515667489417,0.34997803004964556,0.27345310052241273,0.39331423272801797,0.40738468935140665,0.532893,0.467107,3.0,4.0,1
382,0.7269221094994555,0.25586319218241016,0.688673,0.311327,0.6401847180057295,0.2451993473622554,0.6225070664541813,0.2626384191806796,0.6328559848239331,0.5353417444709824,0.685708,0.314292,6.0,11.0,1
383,0.5402029009809672,0.4733306188925083,0.557262,0.442738,0.5718561594047973,0.4237961762121908,0.663141637318748,0.32839719497354325,0.7165867845916599,0.3714561555879525,0.650642,0.349358,6.0,3.0,0
384,0.31017858640060375,0.5500407166123777,0.451589,0.548411,0.29024671826228277,0.5187214993933816,0.401512319567684,0.26461175394835057,0.5260524980609192,0.26127438816340454,0.515563,0.484437,2.0,1.0,0
385,0.8271987926553197,0.38175895765472323,0.679976,0.320024,0.7865053234703039,0.36961887629167856,0.6248417835664772,0.29451769277833456,0.4680088976940143,0.4044976581159465,0.687638,0.312362,4.0,3.0,0
386,0.7379894357340487,0.5080618892508144,0.611255,0.388745,0.7701714627784668,0.5247040120486962,0.732884752854454,0.48277450195988786,0.6353336760222975,0.5687523651478024,0.633542,0.366458,7.0,1.0,0
387,0.7238618261088291,0.25883550488599333,0.686865,0.313135,0.6377902253388635,0.24754214952098,0.6216676176048164,0.27954455299093006,0.6381995999370164,0.5576930891156674,0.681517,0.318483,6.0,5.0,0
388,0.35407059612643604,0.36229641693811004,0.532826,0.467174,0.35186214563646534,0.36016399615111044,0.3765846236580295,0.29751971653903303,0.4226537122462429,0.43350677750550576,0.540933,0.459067,1.0,7.0,1
389,0.5310639724993715,0.6521172638436479,0.491199,0.508801,0.44875358104930085,0.6661506923817087,0.5060794459637594,0.6895241809147937,0.5467482177535655,0.7573970966841403,0.430161,0.569839,1.0,4.0,1
390,0.5927307789050059,0.3092833876221492,0.630456,0.369544,0.6144011630392953,0.34593984018742346,0.40271902728864595,0.3634432170399308,0.27233025440906566,0.36747727907193145,0.61829,0.38171,4.0,3.0,0
391,0.7294374109164082,0.48432410423452715,0.616421,0.383579,0.6616068756146575,0.520018407731247,0.5463631534420683,0.4509927184955592,0.47500418641502073,0.541542076367133,0.578621,0.421379,1.0,0.0,0
392,0.17384924960174408,0.6932003257328992,0.358063,0.641937,0.1585923803822642,0.7146383299167467,0.252237983748795,1.0,0.36630339970224385,1.0,0.260521,0.739479,0.0,10.0,1
393,0.6927978536094576,0.5117671009771981,0.595149,0.404851,0.6191473895754056,0.5356649792913023,0.7134921727952991,0.4623923406372494,0.739931567735362,0.4875408666521915,0.61338,0.38662,6.0,9.0,1
394,0.9883038484111681,0.5452768729641689,0.677811,0.322189,0.9925599692136656,0.49893318830272354,0.6456214216853247,0.5232665245775989,0.5469442502818019,0.5485702099941064,0.697657,0.302343,7.0,3.0,0
395,0.42076800536597597,0.25260586319218237,0.59342,0.40658,0.465472270919742,0.25101451700623356,0.5385293905470191,0.2615525807991503,0.5337387560390598,0.412810571047489,0.636305,0.363695,4.0,5.0,1
396,0.307411754841955,0.835057003257329,0.354121,0.645879,0.21464916406550658,0.8174706103836333,0.33108059364773335,0.7146631883980018,0.40642633450830656,0.6793805639132727,0.300784,0.699216,3.0,7.0,1
397,0.31818562924457156,0.553420195439739,0.453146,0.546854,0.28302048146406134,0.5860770614567207,0.47811858526636114,0.48449906880114046,0.557272240277728,0.48715980644560936,0.453585,0.546415,8.0,4.0,0
398,0.7338391883960761,0.5120928338762216,0.608543,0.391457,0.7672211057425065,0.5275906789942681,0.5302529495478127,0.2942756483093867,0.3926468223652037,0.368517944104966,0.627243,0.372757,5.0,4.0,0
399,0.1811017020206257,0.6861563517915311,0.362635,0.637365,0.16368067729935512,0.7096180395766218,0.32367639246857005,0.5976851135928142,0.4516072084651394,0.5691257483172555,0.342821,0.657179,1.0,5.0,1
400,0.982895950364719,0.5505293159609115,0.674548,0.325452,0.9892247829991021,0.5021545412709701,0.568539686911812,0.2942756483093867,0.45155422219741387,0.3003078569434536,0.720243,0.279757,6.0,3.0,0
401,0.685461557810011,0.518892508143322,0.590283,0.409717,0.6129046051225042,0.5417729992051208,0.48834608902092735,0.5019834199538772,0.4783297828646076,0.5321183969726108,0.557483,0.442517,3.0,0.0,0
402,0.5347950029345181,0.4785830618892508,0.553606,0.446394,0.56779407363065,0.42777057273145636,0.5574071523665244,0.668338566424398,0.576441438927078,0.7390520797791494,0.560023,0.439977,6.0,5.0,0
403,0.31110086358682004,0.8314332247556999,0.356458,0.643542,0.2176850386967121,0.8145002719323928,0.5063778437969323,0.5036710077790404,0.6032111677723523,0.4366109370638047,0.372779,0.627221,9.0,10.0,1
404,0.4162404628154606,0.2570032573289899,0.590416,0.409584,0.4612819087527261,0.2550725850311668,0.19540467336914127,0.44804448239462674,0.12498177555650165,0.6148042743261267,0.528912,0.471088,5.0,4.0,0
405,0.3084597970990188,0.5628664495114009,0.446534,0.553466,0.27451148073716175,0.5944023762707608,0.30372964500495164,0.6262329140137025,0.3450672367411446,0.6477441918173641,0.383438,0.616562,10.0,7.0,0
406,0.3182275509348541,0.5422231270358302,0.457067,0.542933,0.2954205327746188,0.5136593733004224,0.2808513847626918,0.7237129621536581,0.3853819551766167,0.7661303080120352,0.402345,0.597655,1.0,4.0,1
407,0.8360023476146563,0.37320846905537414,0.685212,0.314788,0.7932184546970534,0.36300882734384804,0.674441405814495,0.3761908924045102,0.5262289523298544,0.4921268494680356,0.686206,0.313794,3.0,4.0,1
408,0.7188312232749227,0.2637214983713355,0.683901,0.316099,0.6331722751956218,0.25206041082709285,0.41798978233353673,0.28832538844775546,0.3980700835033587,0.5686972300629672,0.639728,0.360272,4.0,1.0,0
409,0.34103295044856174,0.37491856677524416,0.523917,0.476083,0.3421986573737553,0.36961887629167856,0.42235753962788825,0.34711866230090166,0.4768257809850947,0.48191949191972455,0.534801,0.465199,9.0,3.0,0
410,0.5215058271149497,0.6614006514657976,0.48463,0.51537,0.4413990678582117,0.6733464418692208,0.4186324853588316,0.3095547054117111,0.43725426160386766,0.3381765873631316,0.483652,0.516348,9.0,6.0,0
411,0.5887901400184459,0.31311074918566734,0.62793,0.37207,0.6117928763843165,0.34849182111032073,0.7247099638643504,0.4293431854396806,0.6626490967757522,0.4445503892800645,0.663523,0.336477,3.0,2.0,0
412,0.7214722897627229,0.4920195439739412,0.611252,0.388748,0.6549365031855304,0.5265447851734089,0.31819046307408794,0.4252654084836588,0.49160592546431714,0.5051492757219517,0.583588,0.416412,8.0,4.0,0
413,0.16165003772952105,0.7050488599348531,0.350395,0.649605,0.14939923889340248,0.7235911810233018,0.3307625212321536,0.43923339137918305,0.46647742959949545,0.39049365675113995,0.369578,0.630422,8.0,2.0,0
414,0.9974846985830472,0.5363599348534196,0.68329,0.31671,1.0,0.4916119315567084,0.47301303113174753,0.5517067496789549,0.32710189275945983,0.5804133192716896,0.666691,0.333309,4.0,7.0,1
415,0.4011067326234597,0.27170195439739336,0.58034,0.41966,0.45025013896609284,0.26586620926243554,0.3704461539470492,0.30422300363739063,0.3421954810045063,0.44678021960978936,0.594659,0.405341,10.0,0.0,0
416,0.3233839188396081,0.5372149837133545,0.460581,0.539419,0.29956813614401223,0.5096013052754883,0.5648572609046375,0.6529754661036892,0.7217971009180121,0.6898321908247775,0.476241,0.523759,5.0,6.0,1
417,0.8328582208434648,0.37622149837133506,0.683358,0.316642,0.7897122332919997,0.36648119482910063,0.31819046307408794,0.5521908386168504,0.10580674508523212,0.6899919352337232,0.583393,0.416607,1.0,0.0,0
418,0.6928816969900227,0.5116856677524425,0.595207,0.404793,0.6177363492538588,0.5370455591348362,0.3692951908762404,0.5602892431403927,0.33616787649200913,0.6046403424423834,0.522681,0.477319,2.0,3.0,1
419,0.5495514379139764,0.46425081433224763,0.563596,0.436404,0.5809637832984138,0.41488516085846905,0.5285838891402864,0.2942756483093867,0.5480358007216463,0.3422074195849747,0.635281,0.364719,0.0,5.0,1
420,0.5320700930661528,0.6511400651465794,0.491886,0.508114,0.4485825458588106,0.6663180353930469,0.31819046307408794,0.4131867171374208,0.3181208870034516,0.4470128570985452,0.447889,0.552111,4.0,8.0,1
421,0.7402112853190239,0.24295602605863137,0.696444,0.303556,0.6482661307564034,0.2372923900765586,0.4983342186895418,0.3209543275534013,0.4959493831182085,0.6118714910512113,0.66095,0.33905,0.0,6.0,1
422,0.7171543556636202,0.4962540716612375,0.608424,0.391576,0.650489588232779,0.5309375392210177,0.32893278506830376,0.5681859439398117,0.2117509545442806,0.6633130680232017,0.508447,0.491553,4.0,3.0,0
423,0.314454598809424,0.5570439739413681,0.450586,0.549414,0.27904391328515826,0.5899677864703176,0.3108485647392134,0.3136291206389976,0.35809719314411015,0.3106889171500356,0.448428,0.551571,4.0,6.0,1
